"","name","countyfp","geoid","aland","awater","intptlat","intptlon","wkt"
"1","Baltimore city","510","2451090000",209650970,28758714,"+39.3000324","-076.6104761","MULTIPOLYGON (((-76.71151 39.36622, -76.71151 39.36628, -76.7115 39.36654, -76.7115 39.36661, -76.7115 39.36671, -76.7115 39.36691, -76.7114 39.3677, -76.71134 39.3684, -76.71129 39.36965, -76.71133 39.37076, -76.71132 39.37194, -76.7083 39.37201, -76.70521 39.37201, -76.70289 39.3721, -76.70041 39.37202, -76.70011 39.37201, -76.69746 39.37202, -76.69688 39.37205, -76.69245 39.37204, -76.69146 39.37203, -76.69034 39.37204, -76.6887 39.37202, -76.68768 39.37203, -76.68548 39.37203, -76.68516 39.37203, -76.68473 39.37203, -76.68399 39.37202, -76.68366 39.37204, -76.68349 39.37206, -76.68338 39.37207, -76.68322 39.3721, -76.68303 39.37214, -76.68283 39.37218, -76.68267 39.37219, -76.68235 39.37221, -76.6816 39.37218, -76.68118 39.37219, -76.68026 39.37218, -76.68003 39.37218, -76.67949 39.37218, -76.67902 39.37218, -76.67878 39.37216, -76.67847 39.37208, -76.67819 39.372, -76.67587 39.37207, -76.6732 39.37198, -76.67181 39.37206, -76.67109 39.37211, -76.67068 39.3721, -76.66974 39.37208, -76.66619 39.37201, -76.66599 39.37201, -76.66139 39.37211, -76.66 39.3721, -76.65779 39.372, -76.65594 39.37212, -76.65578 39.37212, -76.6549 39.37212, -76.65475 39.37212, -76.65308 39.37211, -76.65289 39.37212, -76.65274 39.37211, -76.65252 39.37211, -76.6525 39.37211, -76.65248 39.37211, -76.65245 39.37211, -76.65233 39.37211, -76.65196 39.37211, -76.64981 39.37211, -76.64904 39.37219, -76.6483 39.37213, -76.64693 39.37201, -76.64582 39.37216, -76.64512 39.37203, -76.6423 39.37205, -76.63812 39.37209, -76.63787 39.37207, -76.63741 39.37204, -76.63489 39.37201, -76.63395 39.37202, -76.63289 39.37201, -76.63169 39.37171, -76.6262 39.37202, -76.62454 39.37207, -76.62342 39.3721, -76.6217 39.37211, -76.62148 39.37209, -76.62143 39.37209, -76.61965 39.37196, -76.61835 39.37204, -76.61711 39.37211, -76.6155 39.3721, -76.61388 39.37177, -76.61099 39.37211, -76.61042 39.37216, -76.60981 39.37221, -76.60978 39.37221, -76.60973 39.37221, -76.60966 39.3722, -76.60739 39.37211, -76.60589 39.37204, -76.60449 39.37211, -76.60342 39.37206, -76.60284 39.37204, -76.60276 39.37204, -76.60115 39.37196, -76.59788 39.37182, -76.59705 39.37188, -76.59491 39.37194, -76.59018 39.37195, -76.58875 39.37195, -76.58831 39.37195, -76.58824 39.37194, -76.58819 39.37194, -76.58808 39.37192, -76.58799 39.3719, -76.5879 39.37188, -76.5877 39.37179, -76.58575 39.37209, -76.58521 39.37212, -76.58484 39.3721, -76.58426 39.37212, -76.58363 39.37212, -76.58346 39.37212, -76.58329 39.37212, -76.58242 39.37211, -76.58221 39.37211, -76.58196 39.37211, -76.57903 39.3721, -76.578 39.3721, -76.572 39.37212, -76.57 39.37213, -76.56975 39.37212, -76.56939 39.37211, -76.56725 39.37211, -76.56644 39.37213, -76.56179 39.37221, -76.55938 39.37208, -76.55924 39.37209, -76.5586 39.37211, -76.55698 39.37211, -76.55502 39.37201, -76.55456 39.37208, -76.55375 39.37208, -76.55269 39.37211, -76.5508 39.37211, -76.54936 39.37207, -76.54865 39.3721, -76.54695 39.37211, -76.54515 39.37211, -76.54425 39.37219, -76.54364 39.37216, -76.5436 39.37216, -76.54343 39.37215, -76.54249 39.37211, -76.5405 39.37212, -76.5399 39.37211, -76.5386 39.37211, -76.53747 39.37211, -76.53678 39.37212, -76.53611 39.37212, -76.53529 39.37211, -76.53239 39.37221, -76.5298 39.37207, -76.52979 39.37161, -76.52979 39.37031, -76.52979 39.3701, -76.52979 39.36925, -76.52979 39.36882, -76.52979 39.36872, -76.52979 39.36789, -76.52979 39.36779, -76.52979 39.36712, -76.52979 39.36621, -76.52969 39.36571, -76.52979 39.36382, -76.52979 39.36301, -76.52979 39.36231, -76.52978 39.36204, -76.52974 39.3612, -76.52979 39.36001, -76.52979 39.35961, -76.52978 39.35859, -76.52979 39.35758, -76.52979 39.35707, -76.52979 39.35656, -76.52978 39.35606, -76.52978 39.35586, -76.52978 39.35558, -76.52978 39.35539, -76.52978 39.35371, -76.52978 39.35273, -76.52979 39.35175, -76.52946 39.35073, -76.5295 39.35037, -76.5296 39.34975, -76.52971 39.34882, -76.5298 39.34787, -76.52972 39.34756, -76.52979 39.34631, -76.52978 39.34537, -76.52979 39.34216, -76.52978 39.3408, -76.52978 39.34064, -76.52974 39.33863, -76.52971 39.33691, -76.52971 39.3367, -76.5297 39.33615, -76.52968 39.33525, -76.52969 39.33322, -76.52969 39.33116, -76.52969 39.33029, -76.52969 39.3291, -76.52973 39.32734, -76.52974 39.32679, -76.52975 39.32641, -76.52976 39.32601, -76.52972 39.32533, -76.52969 39.32488, -76.52969 39.32451, -76.52969 39.32446, -76.52969 39.3236, -76.52969 39.32333, -76.52969 39.32327, -76.52969 39.32308, -76.52969 39.32303, -76.52969 39.32291, -76.52969 39.32266, -76.52969 39.32235, -76.52969 39.31991, -76.52969 39.31968, -76.52997 39.31957, -76.52997 39.31947, -76.52997 39.31783, -76.52974 39.31783, -76.52975 39.31748, -76.52999 39.31747, -76.53 39.31714, -76.52976 39.31712, -76.52963 39.31678, -76.52978 39.31628, -76.52979 39.31437, -76.52979 39.31372, -76.52979 39.31291, -76.52979 39.31255, -76.52979 39.31163, -76.52979 39.3104, -76.52979 39.31017, -76.52979 39.31015, -76.52979 39.3101, -76.52978 39.31009, -76.52978 39.30991, -76.52979 39.30965, -76.52979 39.3096, -76.52979 39.30948, -76.52979 39.30943, -76.52979 39.30885, -76.52979 39.30884, -76.52979 39.30854, -76.5297 39.30772, -76.5297 39.30648, -76.52975 39.30597, -76.52969 39.30551, -76.52969 39.30471, -76.52969 39.30467, -76.52961 39.30292, -76.52962 39.30268, -76.52966 39.30126, -76.52979 39.29951, -76.52979 39.29945, -76.52979 39.29912, -76.52978 39.29889, -76.52978 39.29874, -76.52969 39.29846, -76.52963 39.29819, -76.52952 39.29731, -76.52951 39.29719, -76.52952 39.29706, -76.52952 39.29697, -76.52953 39.2969, -76.52953 39.29679, -76.52954 39.29656, -76.52959 39.29572, -76.52959 39.29565, -76.52964 39.29496, -76.52967 39.29452, -76.52968 39.29443, -76.5298 39.29279, -76.52971 39.2919, -76.52969 39.291, -76.5296 39.29058, -76.5295 39.29018, -76.52953 39.28977, -76.52955 39.28934, -76.5296 39.28893, -76.52968 39.28816, -76.52968 39.28808, -76.5296 39.28565, -76.52959 39.28486, -76.52967 39.28421, -76.52994 39.28309, -76.52979 39.28188, -76.52979 39.28153, -76.52979 39.28057, -76.52979 39.28004, -76.52979 39.27956, -76.52979 39.27905, -76.52979 39.27862, -76.52979 39.27774, -76.52979 39.27687, -76.52979 39.27615, -76.52979 39.27497, -76.52979 39.27389, -76.52979 39.27383, -76.52979 39.2733, -76.52978 39.27311, -76.5297 39.27269, -76.52963 39.27231, -76.52969 39.27021, -76.52971 39.27012, -76.52974 39.26996, -76.52979 39.26973, -76.52979 39.26882, -76.52979 39.26878, -76.52979 39.2682, -76.52979 39.26722, -76.52979 39.26661, -76.52979 39.265, -76.52979 39.26477, -76.52979 39.26439, -76.52979 39.264, -76.52979 39.26301, -76.52979 39.26242, -76.52979 39.26203, -76.52979 39.26165, -76.52978 39.26125, -76.52977 39.26084, -76.52977 39.26071, -76.52978 39.26044, -76.52979 39.25999, -76.52979 39.25953, -76.52979 39.25912, -76.52977 39.25892, -76.52976 39.25874, -76.52976 39.25871, -76.52975 39.25835, -76.52975 39.25811, -76.52976 39.25759, -76.52979 39.25701, -76.52979 39.25631, -76.52979 39.25579, -76.52979 39.25526, -76.52979 39.25509, -76.52979 39.25507, -76.52978 39.25366, -76.52978 39.25304, -76.52977 39.25239, -76.52972 39.25137, -76.52967 39.25047, -76.52959 39.24875, -76.52959 39.24824, -76.52949 39.24705, -76.5296 39.24566, -76.52952 39.2442, -76.52951 39.24411, -76.52951 39.24407, -76.52946 39.24365, -76.52966 39.24273, -76.52949 39.24151, -76.52957 39.24087, -76.52957 39.24081, -76.52958 39.24079, -76.52959 39.24034, -76.52958 39.23832, -76.52949 39.21842, -76.52953 39.21819, -76.52965 39.21753, -76.52969 39.21731, -76.52967 39.21704, -76.52962 39.21623, -76.52961 39.21596, -76.52961 39.21591, -76.52961 39.21576, -76.52966 39.2142, -76.52979 39.20991, -76.53058 39.20934, -76.532 39.20832, -76.53205 39.20829, -76.53206 39.20828, -76.53213 39.20824, -76.53219 39.2082, -76.5322 39.20819, -76.53225 39.20816, -76.53238 39.20808, -76.53276 39.20784, -76.53289 39.20777, -76.5338 39.20722, -76.53413 39.20702, -76.53536 39.20628, -76.53565 39.2061, -76.53593 39.20593, -76.53654 39.20557, -76.53669 39.20547, -76.53745 39.20502, -76.53795 39.20471, -76.53812 39.20461, -76.53845 39.20441, -76.53955 39.20375, -76.54016 39.20337, -76.54065 39.20308, -76.54074 39.20302, -76.54084 39.20296, -76.54131 39.20268, -76.54274 39.20181, -76.54322 39.20152, -76.54334 39.20134, -76.54371 39.2011, -76.54536 39.20004, -76.54591 39.19968, -76.5498 39.19738, -76.55009 39.19721, -76.55062 39.19739, -76.55188 39.19779, -76.55518 39.19888, -76.55528 39.19891, -76.55537 39.19894, -76.55555 39.19899, -76.56247 39.20102, -76.56257 39.20105, -76.56379 39.20141, -76.56436 39.20153, -76.56606 39.20188, -76.56663 39.202, -76.56679 39.20202, -76.56726 39.2021, -76.5674 39.20212, -76.56741 39.20213, -76.56773 39.20231, -76.56869 39.20284, -76.56901 39.20302, -76.56904 39.20303, -76.56912 39.20308, -76.56914 39.20309, -76.56917 39.2031, -76.56927 39.20314, -76.56934 39.20316, -76.56964 39.20328, -76.56976 39.20333, -76.56992 39.2034, -76.5704 39.20359, -76.57055 39.20365, -76.57057 39.20366, -76.57067 39.20369, -76.571 39.20379, -76.57112 39.20383, -76.57164 39.20397, -76.57321 39.20439, -76.57372 39.20453, -76.57373 39.20453, -76.57445 39.20474, -76.57659 39.20537, -76.57707 39.20552, -76.5773 39.20559, -76.5779 39.2058, -76.57969 39.20641, -76.58029 39.20661, -76.58058 39.20669, -76.58071 39.20672, -76.58087 39.20676, -76.58151 39.20693, -76.58197 39.20704, -76.58206 39.20706, -76.58215 39.20709, -76.58234 39.20714, -76.58239 39.20716, -76.58257 39.20721, -76.5831 39.20736, -76.58328 39.20741, -76.58345 39.20752, -76.58368 39.20766, -76.58376 39.20771, -76.58397 39.20785, -76.58408 39.20793, -76.58435 39.2082, -76.58466 39.20854, -76.585 39.2089, -76.58519 39.20911, -76.58521 39.20914, -76.58525 39.20917, -76.58526 39.20919, -76.58531 39.20925, -76.58535 39.20929, -76.58537 39.20931, -76.58539 39.20933, -76.58557 39.20952, -76.5856 39.20956, -76.58565 39.20962, -76.58582 39.20981, -76.58622 39.21018, -76.58679 39.21071, -76.58737 39.21136, -76.58774 39.21176, -76.58775 39.21178, -76.58779 39.21181, -76.5878 39.21182, -76.58796 39.21199, -76.58823 39.21226, -76.58845 39.21246, -76.58862 39.21262, -76.58873 39.21271, -76.58877 39.21275, -76.58892 39.21289, -76.58897 39.21293, -76.58904 39.213, -76.58905 39.21301, -76.5891 39.21306, -76.58916 39.21311, -76.58922 39.21316, -76.58938 39.21332, -76.58944 39.21337, -76.58955 39.21348, -76.58984 39.21376, -76.5899 39.21382, -76.59002 39.21393, -76.59008 39.21399, -76.59069 39.21451, -76.59079 39.21459, -76.59109 39.21483, -76.59119 39.21491, -76.59164 39.21534, -76.59298 39.21663, -76.59343 39.21706, -76.59348 39.21711, -76.59364 39.21726, -76.59369 39.21731, -76.59422 39.2178, -76.59425 39.21783, -76.5948 39.21835, -76.59556 39.21905, -76.5958 39.21926, -76.59632 39.21975, -76.59634 39.21976, -76.59638 39.2198, -76.59639 39.21981, -76.5967 39.22011, -76.59744 39.22081, -76.59762 39.22098, -76.59793 39.22128, -76.59847 39.22177, -76.60012 39.22325, -76.60067 39.22374, -76.6009 39.22398, -76.60161 39.2247, -76.60185 39.22494, -76.60221 39.2253, -76.6033 39.22636, -76.60367 39.22672, -76.60371 39.22676, -76.60383 39.2269, -76.60387 39.22695, -76.60392 39.22701, -76.60397 39.22706, -76.60404 39.22715, -76.60435 39.22749, -76.60456 39.22773, -76.60473 39.22792, -76.60475 39.22795, -76.6048 39.22799, -76.60504 39.22818, -76.6051 39.22822, -76.60513 39.22824, -76.6052 39.2283, -76.60542 39.22847, -76.60549 39.22852, -76.60557 39.22859, -76.60567 39.22868, -76.60582 39.2288, -76.60586 39.22884, -76.6059 39.22887, -76.60596 39.22893, -76.60615 39.22909, -76.60622 39.22915, -76.60629 39.22921, -76.60649 39.22939, -76.60656 39.22945, -76.60663 39.22952, -76.60685 39.22971, -76.60692 39.22978, -76.60694 39.22979, -76.60703 39.22991, -76.60735 39.23033, -76.60745 39.23047, -76.6076 39.2306, -76.60805 39.231, -76.60817 39.23111, -76.60819 39.23113, -76.60823 39.23118, -76.60835 39.23134, -76.60839 39.23139, -76.60849 39.23147, -76.60878 39.23172, -76.60888 39.2318, -76.60903 39.23197, -76.60924 39.2322, -76.60949 39.23247, -76.60961 39.2326, -76.60964 39.23264, -76.60985 39.23282, -76.6105 39.23337, -76.61071 39.23355, -76.61074 39.23358, -76.61081 39.23363, -76.61084 39.23366, -76.61086 39.2337, -76.61102 39.23383, -76.61149 39.23423, -76.61165 39.23437, -76.61166 39.23438, -76.61168 39.23439, -76.6117 39.23441, -76.61173 39.23442, -76.6118 39.23445, -76.61189 39.23449, -76.61228 39.23467, -76.61255 39.23479, -76.61385 39.23537, -76.61444 39.23563, -76.61516 39.23595, -76.61529 39.23601, -76.61543 39.23606, -76.61552 39.2361, -76.61621 39.23637, -76.61662 39.23653, -76.61699 39.23668, -76.61711 39.23673, -76.61716 39.23675, -76.61733 39.23682, -76.61745 39.23687, -76.61749 39.23689, -76.61757 39.23692, -76.61762 39.23694, -76.61766 39.23696, -76.61769 39.23698, -76.61771 39.23698, -76.61775 39.23701, -76.61777 39.23701, -76.6178 39.23703, -76.6179 39.23708, -76.61793 39.2371, -76.61807 39.23716, -76.61821 39.23722, -76.61841 39.23731, -76.61848 39.23734, -76.61861 39.23741, -76.61869 39.23744, -76.61904 39.23773, -76.62126 39.23862, -76.62255 39.23918, -76.62366 39.23965, -76.62671 39.24098, -76.6293 39.2421, -76.62977 39.2423, -76.62986 39.24235, -76.63002 39.24242, -76.63074 39.24273, -76.63096 39.24283, -76.63113 39.24291, -76.63259 39.24341, -76.63338 39.24379, -76.63538 39.24475, -76.63727 39.24566, -76.6385 39.24617, -76.63892 39.24635, -76.63943 39.24658, -76.64033 39.24704, -76.64107 39.2474, -76.64126 39.24749, -76.64183 39.24777, -76.64234 39.24802, -76.64402 39.24883, -76.64404 39.24884, -76.64421 39.24893, -76.64726 39.25007, -76.65149 39.25199, -76.65251 39.25235, -76.6534 39.25271, -76.65424 39.25313, -76.65508 39.25352, -76.65557 39.25371, -76.65669 39.25415, -76.65986 39.25552, -76.66134 39.25617, -76.66261 39.2568, -76.66321 39.25703, -76.66379 39.25724, -76.66384 39.25726, -76.66405 39.25734, -76.66432 39.25745, -76.66435 39.25746, -76.66439 39.25747, -76.66446 39.2575, -76.66557 39.25799, -76.66735 39.25887, -76.66904 39.25952, -76.66982 39.25983, -76.67082 39.26022, -76.67143 39.26045, -76.67165 39.26054, -76.67168 39.26055, -76.67314 39.26116, -76.67318 39.26118, -76.67343 39.26129, -76.67393 39.26153, -76.67416 39.26165, -76.67542 39.26231, -76.67598 39.2626, -76.67678 39.26301, -76.67719 39.26331, -76.67724 39.26333, -76.67778 39.26356, -76.6788 39.264, -76.68003 39.26442, -76.68165 39.26504, -76.68222 39.26529, -76.68248 39.2654, -76.68274 39.26552, -76.68307 39.26566, -76.68354 39.26587, -76.68445 39.26639, -76.68451 39.26641, -76.68452 39.26642, -76.68455 39.26643, -76.68461 39.26645, -76.68465 39.26647, -76.68467 39.26647, -76.68472 39.26649, -76.68516 39.2667, -76.68554 39.26679, -76.68605 39.26689, -76.68692 39.26737, -76.68729 39.26749, -76.68859 39.26816, -76.68864 39.26819, -76.68867 39.2682, -76.68989 39.26874, -76.69122 39.26932, -76.69187 39.2696, -76.69273 39.27002, -76.69334 39.27033, -76.69449 39.27082, -76.69568 39.27123, -76.69738 39.2722, -76.69889 39.27271, -76.69947 39.27296, -76.70046 39.27339, -76.70083 39.27355, -76.70119 39.27371, -76.70158 39.27387, -76.70321 39.27456, -76.7045 39.2751, -76.70484 39.27524, -76.70505 39.27533, -76.70534 39.27545, -76.70627 39.27584, -76.70651 39.27594, -76.70753 39.27637, -76.70763 39.27641, -76.70772 39.27645, -76.70826 39.27667, -76.7091 39.27703, -76.71052 39.27764, -76.71106 39.2779, -76.71113 39.27827, -76.71116 39.27839, -76.71122 39.27869, -76.71123 39.2788, -76.71122 39.27928, -76.71121 39.27976, -76.71121 39.27991, -76.71119 39.28077, -76.71119 39.28184, -76.71119 39.28221, -76.71119 39.28359, -76.7112 39.28541, -76.71121 39.28596, -76.71119 39.28707, -76.71119 39.2874, -76.71116 39.28769, -76.71113 39.28808, -76.7111 39.28844, -76.71107 39.28881, -76.71102 39.28961, -76.71118 39.29157, -76.7112 39.29176, -76.7112 39.29492, -76.7114 39.29681, -76.71126 39.29737, -76.71123 39.29782, -76.7112 39.29824, -76.71123 39.29872, -76.71123 39.29879, -76.71125 39.29912, -76.71126 39.29922, -76.71121 39.29976, -76.71121 39.29979, -76.71121 39.29983, -76.71121 39.29988, -76.7112 39.29989, -76.7112 39.30001, -76.7112 39.30055, -76.7112 39.30061, -76.7112 39.30113, -76.7112 39.30117, -76.7112 39.30119, -76.7112 39.30124, -76.71121 39.3013, -76.71121 39.30152, -76.71121 39.30165, -76.7112 39.30172, -76.7112 39.30176, -76.7112 39.30179, -76.7112 39.30211, -76.71119 39.30296, -76.71119 39.30342, -76.71121 39.30475, -76.71121 39.30479, -76.71121 39.30484, -76.71121 39.30487, -76.7112 39.30511, -76.71122 39.30533, -76.7112 39.30661, -76.71118 39.30705, -76.7112 39.30761, -76.71132 39.3085, -76.71125 39.30932, -76.71115 39.31013, -76.71118 39.31104, -76.71121 39.31138, -76.71123 39.31172, -76.71112 39.31248, -76.7111 39.3132, -76.7111 39.31328, -76.7111 39.31332, -76.7111 39.31341, -76.71109 39.31473, -76.71103 39.31892, -76.7115 39.32081, -76.71148 39.32095, -76.7114 39.32201, -76.7114 39.32203, -76.7114 39.32208, -76.7114 39.32215, -76.7114 39.32261, -76.7114 39.32298, -76.7114 39.32347, -76.7114 39.32369, -76.71141 39.32496, -76.7114 39.32601, -76.7114 39.32696, -76.71139 39.32707, -76.71139 39.32722, -76.71139 39.32728, -76.7114 39.32777, -76.7114 39.32811, -76.71141 39.32841, -76.7114 39.32951, -76.71146 39.33103, -76.71149 39.33175, -76.7115 39.33181, -76.7115 39.33381, -76.71146 39.33458, -76.71104 39.33629, -76.71103 39.33634, -76.71101 39.3364, -76.71103 39.33683, -76.7112 39.34041, -76.7112 39.34241, -76.71117 39.34364, -76.7112 39.34481, -76.71125 39.34671, -76.7113 39.34831, -76.71139 39.3495, -76.71137 39.35, -76.71121 39.351, -76.71136 39.35167, -76.71135 39.35227, -76.71126 39.35333, -76.7112 39.35375, -76.7112 39.35424, -76.71119 39.35435, -76.71119 39.35439, -76.71119 39.35531, -76.71119 39.35534, -76.71119 39.35537, -76.7112 39.35568, -76.7112 39.35581, -76.71123 39.35617, -76.71135 39.35678, -76.71135 39.35727, -76.71135 39.35791, -76.71121 39.35868, -76.71128 39.35895, -76.7114 39.35949, -76.7113 39.36051, -76.71134 39.36123, -76.7113 39.36173, -76.71124 39.36232, -76.71121 39.36266, -76.71119 39.36278, -76.71119 39.36281, -76.71119 39.36286, -76.71119 39.36289, -76.71119 39.36316, -76.71128 39.36365, -76.71141 39.36442, -76.71141 39.36462, -76.71152 39.36577, -76.71151 39.36622)))"
